student number: ,Age: 18,Gender: 1
Trial No,Trial Type,Top Word,Bottom Word,Response,RT,Correct,Arrow(1:L 2:R),Arrow Pos(1:T 2:B),
80,Main,murder,except,2,146,1,2,2
81,Main,grave,taxi,2,197,0,1,1
82,Main,bury,mile,2,159,0,1,1
83,Main,vomit,topic,2,26,0,1,2
84,Main,crisis,tracks,2,547,0,1,2
85,Main,machines,laughter,2,547,1,2,1
86,Main,paged,cramp,2,80,1,2,1
87,Main,section,success,2,79,1,2,1
88,Main,laughter,machines,2,165,1,2,2
89,Main,victory,setting,2,64,0,1,1
90,Main,section,success,2,7,0,1,2
91,Main,skull,broad,2,304,1,2,2
92,Main,setting,victory,2,21,1,2,2
93,Main,reviewing,repulsive,2,30,1,2,1
94,Main,summit,riches,2,726,0,1,2
95,Main,deductions,dishonesty,2,98,1,2,2
96,Main,taxi,grave,2,216,0,1,2
97,Main,broad,skull,2,40,0,1,2
98,Main,corpse,branch,2,432,1,2,1
99,Main,machines,laughter,2,424,0,1,2
100,Main,excellence,equivalent,2,24,1,2,2
101,Main,repulsive,reviewing,2,72,1,2,2
102,Main,bury,mile,2,207,1,2,1
103,Main,mile,bury,2,104,1,2,1
104,Main,appetite,kindness,2,69,0,1,1
105,Main,topic,vomit,2,69,1,2,2
106,Main,title,cheer,2,118,1,2,2
107,Main,taxi,grave,2,50,1,2,1
108,Main,tracks,crisis,2,41,1,2,2
109,Main,riches,summit,2,193,1,2,2
110,Main,grave,taxi,2,67,0,1,2
111,Main,triangle,betrayal,2,49,0,1,2
112,Main,dishonesty,deductions,2,49,1,2,2
113,Main,taxi,grave,2,522,0,1,1
114,Main,summit,riches,2,119,1,2,1
115,Main,branch,corpse,2,37,1,2,2
116,Main,excellence,equivalent,2,148,0,1,1
117,Main,riches,summit,2,96,0,1,2
118,Main,tracks,crisis,2,238,0,1,1
119,Main,dishonesty,deductions,2,134,0,1,2
120,Main,except,murder,2,134,1,2,2
121,Main,success,section,2,115,1,2,1
122,Main,criticism,conductor,2,152,0,1,2
123,Main,cramp,paged,2,43,1,2,2
124,Main,broad,skull,2,83,1,2,2
125,Main,paged,cramp,2,49,0,1,1
126,Main,setting,victory,2,168,1,2,1
127,Main,except,murder,2,130,0,1,2
128,Main,summit,riches,2,727,0,1,1
129,Main,victory,setting,2,75,1,2,1
130,Main,mile,bury,2,97,0,1,2
131,Main,bury,mile,2,23,0,1,2
132,Main,reviewing,repulsive,2,16,1,2,2
133,Main,appetite,kindness,2,296,1,2,1
134,Main,room,dead,2,54,0,1,2
135,Main,except,murder,2,54,0,1,1
136,Main,phrase,coffin,2,103,1,2,2
137,Main,reviewing,repulsive,2,124,0,1,2
138,Main,cramp,paged,2,161,1,2,1
139,Main,equivalent,excellence,2,20,0,1,2
140,Main,victory,setting,2,68,0,1,2
141,Main,corpse,branch,2,75,1,2,2
142,Main,coffin,phrase,2,105,1,2,2
143,Main,rejection,sentences,2,30,0,1,2
144,Main,equivalent,excellence,2,15,0,1,1
145,Main,betrayal,triangle,2,24,1,2,1
146,Main,murder,except,2,81,0,1,1
147,Main,having,killed,2,23,0,1,1
148,Main,section,success,2,23,0,1,1
149,Main,killed,having,2,258,0,1,2
150,Main,deductions,dishonesty,2,257,0,1,1
151,Main,title,cheer,2,152,0,1,2
152,Main,betrayal,triangle,2,67,0,1,2
153,Main,title,cheer,2,49,1,2,1
154,Main,criticism,conductor,2,97,1,2,2
155,Main,killed,having,2,94,1,2,2
156,Main,miracle,watches,2,100,1,2,1
157,Main,deductions,dishonesty,2,89,1,2,1
158,Main,cheer,title,2,63,1,2,2
159,Main,phrase,coffin,2,166,0,1,2
160,Main,betrayal,triangle,2,105,0,1,1
161,Main,betrayal,triangle,2,105,1,2,2
162,Main,phrase,coffin,2,56,0,1,1
163,Main,taxi,grave,2,391,1,2,2
164,Main,kindness,appetite,2,9,1,2,1
165,Main,criticism,conductor,2,10,1,2,1
166,Main,mile,bury,2,11,1,2,2
167,Main,cheer,title,2,164,1,2,1
168,Main,grave,taxi,2,111,1,2,2
169,Main,branch,corpse,2,77,1,2,1
170,Main,killed,having,2,67,0,1,1
171,Main,except,murder,2,162,1,2,1
172,Main,phrase,coffin,2,101,1,2,1
173,Main,having,killed,2,146,1,2,2
174,Main,corpse,branch,2,166,0,1,1
175,Main,machines,laughter,2,166,1,2,2
176,Main,miracle,watches,2,18,0,1,2
177,Main,vomit,topic,2,347,1,2,2
178,Main,cramp,paged,2,598,0,1,2
179,Main,skull,broad,2,471,0,1,1
180,Main,broad,skull,2,30,1,2,1
181,Main,room,dead,2,38,1,2,1
182,Main,conductor,criticism,2,30,1,2,1
183,Main,excellence,equivalent,2,7,0,1,2
184,Main,room,dead,2,40,1,2,2
185,Main,topic,vomit,2,168,0,1,1
186,Main,appetite,kindness,2,26,0,1,2
187,Main,murder,except,2,307,1,2,1
188,Main,dead,room,2,120,0,1,2
189,Main,vomit,topic,2,120,1,2,1
190,Main,rejection,sentences,2,30,0,1,1
191,Main,topic,vomit,2,71,0,1,2
192,Main,deductions,dishonesty,2,149,0,1,2
